190705;194823;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
197400;183073;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
182346;183283;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
193064;106034;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
193008;194830;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
178874;157214;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
122816;194830;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
151742;92702;CC_FALE_CONOSCO_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
151503;154483;CC_CSR_ATEND_DIGITAL_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
197401;183073;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
197404;183283;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
184361;131143;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
188518;157214;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
197674;183073;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
193200;183283;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
197405;183283;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
117841;154483;CC_CSR_ATEND_DIGITAL_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
110352;131143;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
182532;105077;CC_FALE_CONOSCO_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
178313;106776;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
178317;97757;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
191934;106034;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
127077;114870;CC_ITAU_RESOLVE_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
193202;131143;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
182917;92702;CC_FALE_CONOSCO_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
197609;183283;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
164609;105077;CC_FALE_CONOSCO_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
